0,0,0,0,0,1
5,0,0,0,0,1
10,0,0,0,0,1
15,0,0,0,0,1
20,0,0,0,0,1
25,0,0,0,0,1
30,0,0,0,0,1
35,0,0,0,0,1
40,0,0,0,0,1
45,0,0,0,0,1
50,0,0,0,0,1
55,0,0,0,0,1
60,0,0,0,0,1
65,0,0,0,0,1
70,0,0,0,0,1
75,0,0,0,0,1
80,0,0,0,0,1
85,0,0,0,0,1
90,0,0,0,0,1
95,0,0,0,0,1
100,0,0,0,0,1
105,0,0,0,0,1
110,0,0,0,0,1
115,0,0,0,0,1
120,0,0,0,0,1
125,0,0,0,0,1
130,0,0,0,0,1
135,0,0,0,0,1
140,0,0,0,0,1
145,0,0,0,0,1
150,0,0,0,0,1
155,0,0,0,0,1
160,0,0,0,0,1
165,0,0,0,0,1
170,0,0,0,0,1
175,0,0,0,0,1
180,0,0,0,0,1
185,0,0,0,0,1
190,0,0,0,0,1
195,0,0,0,0,1
200,0,0,0,0,1
205,0,0,0,0,1
210,0,0,0,0,1
215,0,0,0,0,1
220,0,0,0,0,1
225,0,0,0,0,1
230,0,0,0,0,1
235,0,0,0,0,1
240,0,0,0,0,1
245,0,0,0,0,1
250,0,0,0,0,1
255,0,0,0,0,1
260,0,0,0,0,1
265,0,0,0,0,1
270,0,0,0,0,1
275,0,0,0,0,1
280,0,0,0,0,1
285,0,0,0,0,1
290,0,0,0,0,1
295,0,0,0,0,1
300,0,0,0,0,1
305,0,0,0,0,1
310,0,0,0,0,1
315,0,0,0,0,1
320,0,0,0,0,1
325,0,0,0,0,1
330,0,0,0,0,1
335,0,0,0,0,1
340,0,0,0,0,1
345,0,0,0,0,1
350,0,0,0,0,1
355,0,0,0,0,1
360,0,0,0,0,1
365,1,0,1,0,1
370,1,0,1,0,1
375,1,0,1,0,1
380,1,0,1,0,1
385,1,0,1,0,1
390,1,0,1,0,1
395,1,0,1,0,1
400,0,0,1,0,1
405,0,0,0,0,1
410,0,0,0,0,1
415,0,0,0,0,1
420,0,0,0,0,1
425,1,1,0,0,1
430,1,1,0,0,1
435,1,1,0,0,1
440,1,1,0,0,1
445,1,1,0,0,1
450,1,1,0,0,1
455,1,1,0,0,1
460,1,1,0,0,1
465,1,1,1,0,1
470,1,1,1,0,1
475,1,1,1,0,1
480,1,1,1,0,1
485,1,1,1,0,1
490,1,1,1,0,1
495,1,1,1,0,1
500,1,1,1,0,1
505,1,1,1,0,1
510,1,1,1,0,1
515,1,1,1,0,1
520,1,1,1,0,1
525,1,1,1,0,1
530,1,1,1,0,1
535,1,1,1,0,1
540,1,1,1,0,1
545,1,1,1,1,1
550,1,1,1,1,1
555,1,1,1,1,1
560,1,1,1,1,1
565,1,1,1,1,1
570,1,1,1,1,1
575,1,1,1,1,1
580,1,1,1,1,1
585,1,1,1,1,1
590,1,1,1,1,1
595,1,1,1,1,1
600,1,1,1,1,1
605,1,1,1,1,1
610,1,1,1,1,1
615,1,1,1,1,1
620,1,1,1,1,1
625,1,1,1,1,1
630,1,1,1,1,1
635,1,1,1,1,1
640,1,1,1,1,1
645,1,1,1,1,1
650,1,1,1,1,1
655,1,1,1,1,1
660,1,1,1,1,1
665,1,1,1,1,1
670,1,1,1,1,1
675,1,1,1,1,1
680,1,1,1,1,1
685,1,1,1,1,1
690,1,1,1,1,1
695,1,1,1,1,1
700,1,1,1,1,1
705,1,1,1,1,1
710,1,1,0,1,1
715,1,1,0,1,1
720,1,1,0,1,1
725,1,1,0,1,1
730,1,1,0,1,1
735,1,1,0,1,1
740,1,1,0,1,1
745,1,1,0,1,1
750,1,1,0,1,1
755,1,1,0,1,1
760,1,1,0,1,1
765,1,1,0,1,1
770,1,1,0,1,1
775,1,1,0,1,1
780,1,1,0,1,1
785,1,1,0,1,1
790,1,1,0,1,1
795,1,1,0,1,1
800,1,1,0,1,1
805,1,1,0,1,1
810,1,1,0,1,1
815,1,1,0,1,1
820,1,1,0,1,1
825,1,1,0,1,1
830,1,1,1,1,1
835,1,1,1,1,1
840,1,1,1,1,1
845,1,1,1,1,1
850,1,1,1,1,1
855,1,1,1,1,1
860,1,1,1,1,1
865,1,1,1,1,1
870,1,1,1,1,1
875,1,1,1,1,1
880,1,1,1,1,1
885,1,1,1,1,1
890,1,1,1,1,1
895,1,1,1,1,1
900,1,1,1,1,1
905,1,1,1,1,1
910,1,1,1,1,1
915,1,1,1,1,1
920,1,1,1,1,1
925,1,1,1,1,1
930,1,1,1,1,1
935,1,1,1,1,1
940,1,1,1,1,1
945,1,1,1,1,1
950,1,1,1,1,1
955,1,1,1,1,1
960,1,1,1,1,1
965,1,1,1,1,1
970,0,1,1,1,1
975,1,1,1,0,1
980,1,1,1,0,1
985,1,1,0,0,1
990,1,1,0,0,1
995,1,1,0,0,1
1000,1,1,0,0,1
1005,1,1,0,0,1
1010,1,1,0,0,1
1015,1,1,0,0,1
1020,1,1,0,0,1
1025,1,1,0,0,1
1030,1,1,0,0,1
1035,1,1,0,0,1
1040,1,1,0,0,1
1045,1,1,0,0,1
1050,1,1,0,0,1
1055,1,1,0,0,1
1060,1,1,0,0,1
1065,1,1,0,0,1
1070,1,1,0,0,1
1075,1,1,0,0,1
1080,1,1,0,0,1
1085,1,1,0,0,1
1090,1,1,0,0,1
1095,1,1,0,0,1
1100,1,1,0,0,1
1105,1,1,0,0,1
1110,1,1,0,0,1
1115,1,1,0,0,1
1120,1,1,0,0,1
1125,1,1,0,0,1
1130,1,1,0,0,1
1135,1,1,0,0,1
1140,1,1,0,0,1
1145,1,1,0,0,1
1150,1,1,0,0,1
1155,1,1,0,0,1
1160,1,1,0,0,1
1165,1,1,0,0,1
1170,1,1,0,0,1
1175,1,1,0,0,1
1180,1,1,0,0,0
1185,1,1,0,0,0
1190,1,1,0,0,0
1195,1,1,0,0,0
1200,1,1,0,0,0
1205,0,0,0,0,0
1210,0,0,0,0,0
1215,0,0,0,0,0
1220,0,0,0,0,0
1225,0,0,0,0,0
1230,0,0,0,0,0
1235,0,0,0,0,0
1240,0,0,0,0,0
1245,0,0,0,0,0
1250,0,0,0,0,0
1255,0,0,0,0,0
1260,0,0,0,0,0
1265,0,0,0,0,0
1270,0,0,0,0,0
1275,0,0,0,0,0
1280,0,0,0,0,0
1285,0,0,0,0,0
1290,0,0,0,0,0
1295,0,0,0,0,0
1300,0,0,0,0,0
1305,0,0,0,0,0
1310,0,0,0,0,0
1315,0,0,0,0,0
1320,0,0,0,0,0
1325,0,0,0,0,0
1330,0,0,0,0,0
1335,0,0,0,0,0
1340,0,0,0,0,0
1345,0,0,0,0,0
1350,0,0,0,0,0
1355,0,0,0,0,0
1360,0,0,0,0,0
1365,0,0,0,0,0
1370,0,0,0,0,0
1375,0,0,0,0,0
1380,0,0,0,0,0
1385,0,0,0,0,0
1390,0,0,0,0,0
1395,0,0,0,0,0
1400,0,0,0,0,0
1405,0,0,0,0,0
1410,0,0,0,0,0
1415,0,0,0,0,0
1420,0,0,0,0,0
1425,0,0,0,0,0
1430,0,0,0,0,0
1435,0,0,0,0,0
