2023,11,7,1,15,0,1699316100,0.5
2023,11,7,1,16,0,1699316160,0.5
2023,11,7,1,16,30,1699316190,0.5
2023,11,7,1,22,30,1699316550,0.5
2023,11,7,10,35,30,1699349730,0.5
2023,11,7,12,40,0,1699357200,0.5
2023,11,7,16,56,0,1699372560,0.5
2023,11,7,18,25,30,1699377930,0.5
2023,11,7,18,42,0,1699378920,22.9
2023,11,7,18,44,0,1699379040,22.9
2023,11,7,18,49,30,1699379370,22.9
2023,11,7,19,12,30,1699380750,22.9
2023,11,7,19,14,0,1699380840,22.9
2023,11,7,19,15,0,1699380900,22.9
2023,11,7,22,50,0,1699393800,22.9
2023,11,7,23,0,0,1699394400,22.9
2023,11,7,23,5,30,1699394730,22.9
