0,0,0,0,0,1
5,0,0,0,0,1
10,0,0,0,0,1
15,0,0,0,0,1
20,0,0,0,0,1
25,0,0,0,0,1
30,0,0,0,0,1
35,0,0,0,0,1
40,0,0,0,0,1
45,0,0,0,0,1
50,0,0,0,0,1
55,0,0,0,0,1
60,0,0,0,0,1
65,0,0,0,0,1
70,0,0,0,0,1
75,0,0,0,0,1
80,0,0,0,0,1
85,0,0,0,0,1
90,0,0,0,0,1
95,0,0,0,0,1
100,0,0,0,0,1
105,0,0,0,0,1
110,0,0,0,0,1
115,0,0,0,0,1
120,0,0,0,0,1
125,0,0,0,0,1
130,0,0,0,0,1
135,0,0,0,0,1
140,0,0,0,0,1
145,0,0,0,0,1
150,0,0,0,0,1
155,0,0,0,0,1
160,0,0,0,0,1
165,0,0,0,0,1
170,0,0,0,0,1
175,0,0,0,0,1
180,0,0,0,0,1
185,0,0,0,0,1
190,0,0,0,0,1
195,0,0,0,0,1
200,0,0,0,0,1
205,0,0,0,0,1
210,0,0,0,0,1
215,0,0,0,0,1
220,0,0,0,0,1
225,0,0,0,0,1
230,0,0,0,0,1
235,0,0,0,0,1
240,0,0,0,0,1
245,0,0,0,0,1
250,0,0,0,0,1
255,0,0,0,0,1
260,0,0,0,0,1
265,0,0,0,0,1
270,0,0,0,0,1
275,0,0,0,0,1
280,0,0,0,0,1
285,0,0,0,0,1
290,0,0,0,0,1
295,0,0,0,0,1
300,0,0,0,0,1
305,0,0,0,0,1
310,0,0,0,0,1
315,0,0,0,0,1
320,0,0,0,0,1
325,0,0,0,0,1
330,0,0,0,0,1
335,0,0,0,0,1
340,0,0,0,0,1
345,0,0,0,0,1
350,0,0,0,0,1
355,0,0,0,0,1
360,0,0,0,0,1
365,0,0,0,0,1
370,0,0,0,0,1
375,0,0,0,0,1
380,0,0,0,0,1
385,0,0,0,0,1
390,0,0,0,0,1
395,0,0,0,0,1
400,0,0,0,0,1
405,0,0,0,0,1
410,0,0,0,0,1
415,0,0,0,0,1
420,0,0,0,0,1
425,1,0,1,0,1
430,1,0,1,0,1
435,1,0,1,0,1
440,1,0,1,0,1
445,1,0,1,0,1
450,1,0,1,0,1
455,1,0,1,0,1
460,1,0,1,0,1
465,1,0,1,0,1
470,1,0,1,0,1
475,1,0,1,0,1
480,1,0,1,0,1
485,1,0,1,0,1
490,1,0,1,0,1
495,1,0,1,0,1
500,1,0,1,0,1
505,1,0,1,0,1
510,1,0,1,0,1
515,1,0,1,0,1
520,1,0,1,0,1
525,1,0,1,0,1
530,1,0,1,0,1
535,1,0,1,0,1
540,1,0,1,0,1
545,1,0,1,0,1
550,1,0,1,0,1
555,1,0,1,0,1
560,1,0,1,0,1
565,1,0,1,0,1
570,1,0,1,0,1
575,1,0,1,0,1
580,1,0,1,0,1
585,1,0,1,0,1
590,1,0,1,0,1
595,1,0,1,0,1
600,1,0,1,0,1
605,1,0,1,0,1
610,1,0,1,0,1
615,1,0,1,0,1
620,1,0,1,0,1
625,1,0,1,0,1
630,0,0,1,0,0
635,1,0,1,1,0
640,1,0,1,1,0
645,1,0,1,1,0
650,1,0,1,1,0
655,1,0,1,1,0
660,1,0,1,1,0
665,1,0,1,1,0
670,1,0,1,1,0
675,1,0,1,1,0
680,1,0,1,1,0
685,1,0,1,1,0
690,1,0,1,1,0
695,1,0,1,1,0
700,1,0,1,1,0
705,1,0,1,1,0
710,1,0,1,1,0
715,1,0,1,1,0
720,1,0,1,1,0
725,1,0,1,1,0
730,1,0,1,1,0
735,1,0,1,1,0
740,1,0,1,1,0
745,1,0,1,1,0
750,1,0,1,1,0
755,1,0,1,1,0
760,1,0,1,1,0
765,1,0,1,1,0
770,1,0,1,1,0
775,1,0,1,1,0
780,1,0,1,1,0
785,1,1,1,1,0
790,1,1,1,1,0
795,1,1,1,1,0
800,1,1,1,1,0
805,1,1,1,1,0
810,1,1,1,1,0
815,1,1,1,1,0
820,1,1,1,1,0
825,1,1,1,1,0
830,1,1,1,1,0
835,1,1,1,1,0
840,1,1,1,1,0
845,1,1,1,1,0
850,1,1,1,1,0
855,1,1,1,1,0
860,1,1,1,1,0
865,1,1,1,1,0
870,1,1,1,1,0
875,1,1,1,1,0
880,1,1,1,1,0
885,1,1,1,1,0
890,1,1,1,1,0
895,1,1,1,1,0
900,1,1,1,1,0
905,1,1,1,1,0
910,1,1,1,1,0
915,1,1,1,1,0
920,1,1,1,1,0
925,1,1,1,1,0
930,1,1,1,1,0
935,1,1,1,1,0
940,1,1,1,1,0
945,1,1,1,1,0
950,1,1,1,1,0
955,1,1,1,1,0
960,1,1,1,1,0
965,1,1,1,1,0
970,1,1,1,1,0
975,1,1,1,1,0
980,1,1,1,1,0
985,1,1,1,1,0
990,1,1,1,1,0
995,1,1,1,1,0
1000,1,1,1,1,0
1005,1,1,1,1,0
1010,1,1,1,1,0
1015,1,1,1,1,0
1020,1,1,1,1,0
1025,1,1,1,1,0
1030,1,1,1,1,0
1035,1,1,1,1,0
1040,1,1,1,1,0
1045,1,1,1,1,0
1050,1,1,1,1,0
1055,1,1,1,1,0
1060,1,1,1,1,0
1065,1,1,1,1,0
1070,1,1,1,1,0
1075,1,1,1,1,0
1080,1,1,1,1,0
1085,1,1,1,1,0
1090,1,1,1,1,0
1095,1,1,1,1,0
1100,1,1,1,1,0
1105,1,1,1,1,0
1110,1,1,1,1,0
1115,1,1,1,1,0
1120,1,1,1,1,0
1125,1,1,1,1,0
1130,1,1,1,1,0
1135,1,1,1,1,0
1140,1,1,1,1,0
1145,1,1,1,1,0
1150,1,1,1,1,0
1155,1,1,1,1,0
1160,1,1,1,1,0
1165,1,1,1,1,0
1170,1,1,1,1,0
1175,1,1,1,1,0
1180,1,1,1,1,0
1185,1,1,1,1,0
1190,1,1,1,1,0
1195,1,1,1,1,0
1200,1,1,1,1,0
1205,1,1,1,1,0
1210,1,1,1,1,0
1215,1,1,1,1,0
1220,1,1,1,1,0
1225,1,1,1,1,0
1230,1,1,1,1,0
1235,1,1,1,1,0
1240,1,1,1,1,0
1245,1,1,1,1,0
1250,1,1,1,1,0
1255,1,1,1,1,0
1260,1,1,1,1,0
1265,1,1,1,1,0
1270,1,1,1,1,0
1275,1,1,1,1,0
1280,1,1,1,1,0
1285,1,1,1,1,0
1290,1,1,1,1,0
1295,1,1,1,1,0
1300,1,1,1,1,0
1305,1,1,1,1,0
1310,1,1,1,1,0
1315,1,1,1,1,0
1320,1,1,1,1,0
1325,1,1,1,1,0
1330,1,1,1,1,0
1335,1,1,1,1,0
1340,1,1,1,1,0
1345,1,1,1,1,0
1350,1,1,1,1,0
1355,1,1,1,1,0
1360,1,1,1,1,0
1365,1,1,1,1,0
1370,1,1,1,1,0
1375,1,1,1,1,0
1380,1,1,1,1,0
1385,1,1,1,1,0
1390,1,1,1,1,0
1395,1,1,1,1,0
1400,1,1,1,1,0
1405,1,1,1,1,0
1410,1,1,1,1,0
1415,1,1,1,1,0
1420,1,1,1,1,0
1425,1,1,1,1,0
1430,1,1,1,1,0
1435,1,1,1,1,0
