2023-11-09 04:01:30,20.2
2023-11-09 05:54:31,20.2
2023-11-09 05:55:30,20.9
2023-11-09 07:12:30,20.9
2023-11-09 09:07:00,21.6
2023-11-09 09:42:00,21.6
2023-11-09 11:02:30,21.6
2023-11-09 12:19:30,21.6
2023-11-09 13:35:30,21.6
2023-11-09 13:49:30,21.6
2023-11-09 13:51:30,22.3
2023-11-09 16:47:30,22.3
2023-11-09 16:50:30,22.3
2023-11-09 16:53:30,22.3
2023-11-09 17:28:01,22.3
2023-11-09 18:35:00,22.3
2023-11-09 22:23:00,22.3
2023-11-09 22:32:30,22.3
2023-11-09 22:33:00,22.3
2023-11-09 23:04:30,22.3
2023-11-09 23:06:31,22.3
2023-11-09 23:09:00,22.3
2023-11-09 23:12:00,22.3
2023-11-09 23:13:00,22.3
2023-11-09 23:15:00,22.3
2023-11-09 23:15:30,22.3
2023-11-09 23:17:30,22.3
2023-11-09 23:18:00,22.3
2023-11-09 23:19:30,22.3
2023-11-09 23:21:01,22.3
2023-11-09 23:23:01,22.3
2023-11-09 23:23:30,22.3
2023-11-09 23:30:00,22.3
